doc_id,doc_type,uid,title,section_id,h_path,num_code_blocks,first_code_preview
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/analyze-the-audit-log,,113615,Analyze the Audit Log,articles/data-security-and-safety/audit-trail/audit-trail-xpo/analyze-the-audit-log::5,Analyze the Audit Log using SQL Queries > Analyze the Audit Log in a UI,1,using DevExpress.Persistent.BaseImpl; using DevExpress.ExpressApp; // ... [DefaultClassOptions] public class MyBusinessObject : BaseObject {     public MyBusinessObject(Session session) : base(session
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-changes-in-manually-created-object-space,,403869,Audit Changes in a Manually Created ObjectSpace,articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-changes-in-manually-created-object-space::2,,1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp.Security.ClientServer; using DevExpress.ExpressApp.Xpo; using DevExpress.Persistent.AuditTrail; using DevE
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-specific-operations,,402082,Audit Specific Operations,articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-specific-operations::3,"uid: ""402082""title: 'Audit Specific Operations' > Exclude Operations Globally",1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomizeAuditOperationTypeFilter = context => {             if (context.AuditOperationTy
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-specific-operations,,402082,Audit Specific Operations,articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-specific-operations::5,"uid: ""402082""title: 'Audit Specific Operations' > Exclude Operations Globally > Exclude Operations in the Current Scope",1,using DevExpress.ExpressApp.AuditTrail; using DevExpress.ExpressApp.Security; using Microsoft.Extensions.DependencyInjection; using Microsoft.Extensions.Options;  public class Startup {     // ...    
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-the-current-user-or-host-identity,,402078,Audit the Current User or Host Identity (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/audit-the-current-user-or-host-identity::4,,1,using Microsoft.Extensions.DependencyInjection;  namespace MySolution.Win;  public class ApplicationBuilder : IDesignTimeApplicationFactory {      public static WinApplication BuildApplication() {    
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/change-object-auditing-mode,,402079,Change Object Auditing Mode,articles/data-security-and-safety/audit-trail/audit-trail-xpo/change-object-auditing-mode::3,"uid: ""402079""title: 'Change Object Auditing Mode' > Change Auditing Mode Globally",1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.ObjectAuditingMode = ObjectAuditingMode.Lightweight;     }) 
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/change-object-auditing-mode,,402079,Change Object Auditing Mode,articles/data-security-and-safety/audit-trail/audit-trail-xpo/change-object-auditing-mode::5,"uid: ""402079""title: 'Change Object Auditing Mode' > Change Auditing Mode Globally > Change Auditing Mode in the Current Scope",1,using DevExpress.ExpressApp.AuditTrail; using DevExpress.ExpressApp.Security; using Microsoft.Extensions.DependencyInjection; using Microsoft.Extensions.Options;  public class Startup {     // ...    
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system,,112783,Miscellaneous Customizations of the Audit Trail System (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system::4,Implement Custom Persistent Object to be Used as the Audit Data Storage > Specify the String Representation of the Null Value,1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomizeAuditDataStore = context => {             context.AuditDataStore.NullValueString
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system,,112783,Miscellaneous Customizations of the Audit Trail System (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system::7,Implement Custom Persistent Object to be Used as the Audit Data Storage > Specify the String Representation of the Null Value > Customize the Blob Properties Storage Mechanism,1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomCreateAuditDataStore = context => {             context.AuditDataStore = new Custom
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system,,112783,Miscellaneous Customizations of the Audit Trail System (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system::10,Implement Custom Persistent Object to be Used as the Audit Data Storage > Specify the String Representation of the Null Value > Customize the Blob Properties Storage Mechanism > Implement a Custom AuditTrailService,1,"// ... public class Startup {     // ...     public void ConfigureServices(IServiceCollection services) {         // ...         services.AddXaf(Configuration, builder => {             builder.UseAppl"
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system,,112783,Miscellaneous Customizations of the Audit Trail System (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system::11,Implement Custom Persistent Object to be Used as the Audit Data Storage > Specify the String Representation of the Null Value > Customize the Blob Properties Storage Mechanism > Implement a Custom AuditTrailService,1,// ... public class ApplicationBuilder : IDesignTimeApplicationFactory {     public static WinApplication BuildApplication(string connectionString) {         var builder = WinApplication.CreateBuilder
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system,,112783,Miscellaneous Customizations of the Audit Trail System (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-audit-trail-system::12,Implement Custom Persistent Object to be Used as the Audit Data Storage > Specify the String Representation of the Null Value > Customize the Blob Properties Storage Mechanism > Implement a Custom AuditTrailService,1,// ... public class Startup {     // ...     public void ConfigureServices(IServiceCollection services) {         // ...         services.AddAuditTrailXpoServices();         services.AddScoped<IAuditT
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-data-storing-mechanism,,402081,Customize the Data Storing Mechanism,articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-data-storing-mechanism::2,,1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomizeAuditOperationTypeFilter = context => {             if (context.AuditOperationTy
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-data-storing-mechanism,,402081,Customize the Data Storing Mechanism,articles/data-security-and-safety/audit-trail/audit-trail-xpo/customize-the-data-storing-mechanism::4,"uid: ""402081""title: 'Customize the Data Storing Mechanism' > Replace the Default Data Storing Mechanism with a Custom Mechanism",1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomizeAuditOperationTypeFilter = context => {             // Save the data passed as t
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/disable-audit-trail-module,,402080,Disable the Audit Trail Module (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/disable-audit-trail-module::3,"uid: ""402080""title: 'Disable the Audit Trail Module (XPO)' > In a Configuration File",1,"<appSettings>     <!-- ... -->     <add key=""EnableAuditTrail"" value =""False""/>     <!-- ... --> </appSettings> "
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/disable-audit-trail-module,,402080,Disable the Audit Trail Module (XPO),articles/data-security-and-safety/audit-trail/audit-trail-xpo/disable-audit-trail-module::5,"uid: ""402080""title: 'Disable the Audit Trail Module (XPO)' > In a Configuration File > In Application Code",1,using DevExpress.ExpressApp.AuditTrail; using DevExpress.ExpressApp.Security; using Microsoft.Extensions.DependencyInjection; using Microsoft.Extensions.Options;  public class Startup {     // ...    
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited,,402083,Specify Objects and Properties to Be Audited,articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited::4,"uid: ""402083""title: 'Specify Objects and Properties to Be Audited' > Specify Audit Settings Globally > Handle CustomizeAuditTrailSettings Event",1,using DevExpress.Persistent.AuditTrail; // ... builder.Modules     .AddAuditTrailXpo(o => {         o.Events.OnCustomizeAuditTrailSettings = context => {             // Clear the default settings:    
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited,,402083,Specify Objects and Properties to Be Audited,articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited::6,"uid: ""402083""title: 'Specify Objects and Properties to Be Audited' > Specify Audit Settings Globally > Handle CustomizeAuditTrailSettings Event > Apply UseInAuditTrail Attribute",1,// remove the persistent property from audit [UseInAuditTrail(false)] public string MyPersistentProperty {      get { return myPersistentProperty; }     set { SetPropertyValue(nameof(MyPersistentPrope
data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited,,402083,Specify Objects and Properties to Be Audited,articles/data-security-and-safety/audit-trail/audit-trail-xpo/specify-the-objects-and-properties-to-be-audited::8,"uid: ""402083""title: 'Specify Objects and Properties to Be Audited' > Specify Audit Settings Globally > Specify Audit Settings for the Current Scope",1,using DevExpress.ExpressApp.AuditTrail; using DevExpress.ExpressApp.Security; using Microsoft.Extensions.DependencyInjection; using Microsoft.Extensions.Options;  public class Startup {     // ...    
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object,,403616,Create a New Object,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object::4,"uid: ""403616""title: Create a New Object > Useful API > In a Controller (the ORM-Independent Technique) > Example 1",1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; // ... public class TaskViewController : ObjectViewController<
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object,,403616,Create a New Object,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object::5,"uid: ""403616""title: Create a New Object > Useful API > In a Controller (the ORM-Independent Technique) > Example 1",1,Imports DevExpress.ExpressApp Imports DevExpress.ExpressApp.Actions Imports DevExpress.Persistent.Base Imports DevExpress.Persistent.BaseImpl ' ... Public Class TaskViewController     Inherits ObjectV
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object,,403616,Create a New Object,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object::7,"uid: ""403616""title: Create a New Object > Useful API > In a Controller (the ORM-Independent Technique) > Example 1 > Example 2",1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; using DevExpress.ExpressApp.Editors; // ... public class Emplo
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object,,403616,Create a New Object,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object::8,"uid: ""403616""title: Create a New Object > Useful API > In a Controller (the ORM-Independent Technique) > Example 1 > Example 2",1,Imports DevExpress.ExpressApp Imports DevExpress.ExpressApp.Actions Imports DevExpress.Persistent.Base Imports DevExpress.Persistent.BaseImpl Imports DevExpress.ExpressApp.Editors ' ... Public Class E
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object,,403616,Create a New Object,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/create-a-new-object::10,"uid: ""403616""title: Create a New Object > Useful API > In a Controller (the ORM-Independent Technique) > In an XPO Business Class",1,using DevExpress.Data.Filtering; using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo; // ... public class Employee : Person {     //...     public override void AfterConstruction() {         ba
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/delete-objects-from-database,,403619,Delete Objects from the Database,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/delete-objects-from-database::7,"uid: ""403619""title: Delete Objects from the Database > Useful API > In a Controller > In an XPO Business Class",1,using DevExpress.Persistent.BaseImpl; // ... public class Employee : Person {     // ...     protected override void OnDeleting() {         base.OnDeleting();         foreach (object obj in Session.Co
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::4,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database",1,IQueryable<Product> query = this.ObjectSpace.GetObjectsQuery<Product>(); List<Product> top500 = query.Take(500).ToList(); 
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::5,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database",1,Dim query = Me.ObjectSpace.GetObjectsQuery(Of Product)() Dim top500 = query.Take(500).ToList() 
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::7,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database",1,"IQueryable<Product> query = this.ObjectSpace.GetObjectsQuery<Product>(); var list = query.Select(p => new { p.ID, p.Name, Total = p.Sales.Sum(s => s.Count * s.Price) }).ToList(); int id = list[0].ID; "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::9,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database",1,"SELECT N0.""ID"",        N0.""Name"",   (SELECT sum((Cast((N1.""Count"") AS MONEY) * N1.""Price"")) AS Res0    FROM ""dbo"".""Sale"" N1    WHERE ((N0.""ID"" = N1.""Product"")           AND N1.""GCRecord"" IS NULL)) FRO"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::11,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value",1,Employee employee = (Employee)View.CurrentObject; IQueryable<Employee> query = ObjectSpace.GetObjectsQuery<Employee>(); int result = query.Where(e => e.ID == employee.ID).Select(e => e.Tasks.Where(t =
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::13,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value",1,"SELECT top 2   (SELECT count(*) AS Res0    FROM ""dbo"".""Task"" N1    WHERE ((N0.""ID"" = N1.""Employee"")           AND (N1.""Status"" = 0))) FROM ""dbo"".""Employee"" N0 WHERE (N0.""OID"" = 1) "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::15,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database",1,"IList objects = objectSpace.GetObjects(typeof(Product)); objectSpace.SetTopReturnedObjectsCount(objects, 500); "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::16,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database",1,"Dim objects As IList = objectSpace.GetObjects(GetType(Product)) objectSpace.SetTopReturnedObjectsCount(objects, 500) "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::18,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database",1,"XafDataView dataView = (XafDataView)objectSpace.CreateDataView(     typeof(Product), ""ID;Name;Sales.Sum([Count] * Price)"", null, null); "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::20,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database",1,XafDataViewRecord dataRecord = dataView[0]; 
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::22,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database",1,"int id = dataView[0][""ID""]; int total = dataView[0][""Sales.Sum(Count * Price)""]; "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::23,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database",1,"Dim id As Integer = dataView(0)(""ID"") Dim total As Integer = dataView(0)(""Sales.Sum(Count * Price)"") "
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::25,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value",1,"CriteriaOperator expression = CriteriaOperator.Parse(""Tasks[Status = 'Completed'].Count()""); CriteriaOperator criteria = new BinaryOperator(nameof(Employee.ID), ObjectSpace.GetKeyValue(View.CurrentObj"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,,403620,Evaluate Scalar Values and Fetch a Portion of Data,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data::26,"uid: ""403620""title: Evaluate Scalar Values and Fetch a Portion of Data > Use LINQ > Get a Portion of Data From a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value > Use ObjectSpace API > Get a Portion of Data from a Database > Get Only Certain Properties from a Database > Evaluate a Scalar Value",1,"Dim expression As CriteriaOperator = CriteriaOperator.Parse(""Tasks[Status = 'Completed'].Count()"") Dim criteria As CriteriaOperator = New BinaryOperator(NameOf(Employee.ID), ObjectSpace.GetKeyValue(Vi"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::3,In a Controller > Update a Calculated Property When Another Property is Changed,1,"using DevExpress.ExpressApp;  public class MyViewController : ObjectViewController<ObjectView, Sale> {     protected override void OnActivated() {         base.OnActivated();         ObjectSpace.Objec"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::6,In a Controller > Update a Calculated Property When Another Property is Changed > Mark a View as Modified,1,using System; using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp.Editors; using MySolution.Module.BusinessObjects; //... namespace MySolution.Module.Controll
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::11,In a Controller > In a Data Model,1,using System.Linq; using System.Collections.ObjectModel; using System.ComponentModel.DataAnnotations; using DevExpress.Persistent.BaseImpl.EF;  namespace MySolution.Module.BusinessObjects {     public
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::12,In a Controller > In a Data Model,1,using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo; using System.Linq;  namespace MySolution.Module.BusinessObjects {     public class Customer : BaseObject {         public Customer(Session s
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::14,In a Controller > In a Data Model,1,"using System.ComponentModel.DataAnnotations; using System.Collections.ObjectModel; // ... public class Customer : BaseObject, INotifyPropertyChanged {     // ...     ObservableCollection<Order> orders"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,,403621,Execute Business Logic When a Property is Changed,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::15,In a Controller > In a Data Model,1,using DevExpress.Xpo.Metadata; // ... public class Customer : BaseObject {     // ...     protected override XPCollection<T> CreateCollection<T>(XPMemberInfo property) {         XPCollection<T> collec
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects,,403617,Load Objects,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects::3,"uid: ""403617""title: Load Objects > Load Objects in a Controller",1,using System.Collections; using DevExpress.Data.Filtering; using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.Persistent.Base; using DevExpress.Persistent.Base.General;
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects,,403617,Load Objects,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects::5,"uid: ""403617""title: Load Objects > Load Objects in a Controller",1,IQueryable<Product> query = this.ObjectSpace.GetObjectsQuery<Product>(); 
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects,,403617,Load Objects,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects::8,"uid: ""403617""title: Load Objects > Load Objects in a Controller > In a Data Model (in an XPO Business Class)",1,using DevExpress.Data.Filtering; using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo; // ... public class Employee : Person {     //...     public override void AfterConstruction() {         ba
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects,,403617,Load Objects,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/load-objects::10,"uid: ""403617""title: Load Objects > Load Objects in a Controller > In a Data Model (in an XPO Business Class)",1,using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo; // ... public class Order : BaseObject {         private XPCollection<Accessory> fAvailableAccessories;     public XPCollection<Accessory> A
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes,,403622,Refresh Objects and Rollback Changes,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes::3,,1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.Persistent.Base; using MainDemo.Module.BusinessObjects; // ... public class AddContactController : ObjectViewControll
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes,,403622,Refresh Objects and Rollback Changes,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes::5,,1,"using DevExpress.ExpressApp; using YourSolutionName.Module.BusinessObjects;  namespace YourSolutionName.Module.Controllers {     public class MyViewController : ObjectViewController<DetailView, Parent"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes,,403622,Refresh Objects and Rollback Changes,articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes::7,,1,"using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp.Editors;  public class EditTaskController : ObjectViewController<ListView, Task> {     public EditTaskCont"
data/raw_md/articles/business-process-management/state-machine/predefined-state-transitions-created-in-code,,113715,Predefined State Transitions Created in Code,articles/business-process-management/state-machine/predefined-state-transitions-created-in-code::2,,1,"using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; using System.ComponentModel.DataAnnotations; //... public enum TaskStatus { Draft, NotStarted, InProgress, Paused, Completed,"
